股票代码,股票简称,公告日期,营业收入,营业收入同比增长,营业收入季度环比,净利润,净利润同比增长,净利润季度环比,每股收益,每股净资产,净资产收益率,销售毛利率,每股经营现金流量
000795,英洛华,2022-04-26 00:00:00,1031936335.51,43.5579488156,-11.0615,56999265.89,47.99,782.7346,0.0503,2.233891776473,2.28,18.3729566356,-0.087250611955
000792,盐湖股份,2022-04-26 00:00:00,7616801142.14,152.4966325638,91.3896,3497004225.03,340.91,358.2887,0.6628,2.373347577097,31.48,75.3964340674,0.828498531551
000731,四川美丰,2022-04-26 00:00:00,1252137083.3,60.1347398059,3.1711,178698756.81,245.3,-10.624,0.3051,6.149641434312,5.09,28.3487952944,0.524049010582
000728,国元证券,2022-04-26 00:00:00,583470084.47,-36.71,-75.7035,-120053049.46,-135.9629976684,-120.5802,-0.03,7.320399918296,-0.37,,-0.297861200326
000703,恒逸石化,2022-04-26 00:00:00,33252703014.35,7.6328318418,2.9868,732204352.08,-39.36,125.1089,0.2,7.101039982047,2.79,5.5954548312,-1.036788515714
000677,恒天海龙,2022-04-26 00:00:00,238264191.08,14.7602258832,-23.8197,15527595.51,43.39,-25.1551,0.018,0.440733932228,4.16,26.3403745084,0.001644026104
000666,经纬纺机,2022-04-26 00:00:00,2855136721.85,7.3043069306,-16.9064,135988788.61,6.68,-34.0887,0.1931,13.569558341144,1.43,18.1148252351,-3.950460699771
000526,学大教育,2022-04-26 00:00:00,496580248.49,-28.2193501939,31.6244,1170985.0,-78.18,100.2016,0.0099,3.629053093115,0.83,25.8277047164,1.180461014785
000519,中兵红箭,2022-04-26 00:00:00,1381837306.25,1.152299773,-48.1572,281495645.68,191.03,331.9032,0.2021,6.68056820292,3.08,36.7563018412,-0.400843595255
000498,山东路桥,2022-04-26 00:00:00,10525171895.36,61.6099696701,-42.8732,235843108.65,47.92,-71.8071,0.1276,6.931800255872,1.85,9.9127987733,-0.831695987087
000422,湖北宜化,2022-04-26 00:00:00,5524494999.24,55.1016141837,79.9778,638334832.84,200.65,678.4512,0.7109,3.390806504841,23.41,22.3708648628,1.223178523529
000411,英特集团,2022-04-26 00:00:00,7129176804.94,10.4684599376,4.6371,47547168.82,15.34,47.9526,0.1909,7.187802936117,2.48,6.5285631084,-5.069337783707
000159,国际实业,2022-04-26 00:00:00,262198874.17,70.4350738563,-41.761,21038549.8,-38.17,165.5804,0.0438,4.660526780962,0.94,18.694685187,-0.02236868637
000099,中信海直,2022-04-26 00:00:00,360909160.27,8.5749209185,-28.6505,71095807.99,111.87,82.9862,0.0916,6.187504109326,1.49,22.4620416172,0.219912300994
000063,中兴通讯,2022-04-26 00:00:00,27930271000.0,6.4349009801,-9.0115,2216659000.0,1.6,130.8938,0.47,11.351542298205,4.21,37.7803781424,0.250789574803
000061,农产品,2022-04-26 00:00:00,942391690.43,4.7857619658,-5.1591,70013881.11,2.17,-14.565,0.0413,3.377369961098,1.23,33.0288151775,0.199619900039
000049,德赛电池,2022-04-26 00:00:00,4902406895.26,27.5585128569,-28.4191,154245630.36,14.36,-48.9731,0.5136,11.936648383676,4.4,8.8167962702,0.067985176406
000020,深华发A,2022-04-26 00:00:00,171781149.77,-10.0321748531,5.9864,5905981.47,6.1,748.2185,0.0209,1.233772803153,1.71,12.1489321605,0.201995503996
000019,深粮控股,2022-04-26 00:00:00,2184426983.72,-13.6410919304,-15.5028,137438033.98,1.01,4.3001,0.1192,4.136732581301,2.92,14.838421622,0.187774646059
872925,锦好医疗,2022-04-25 00:00:00,37694584.15,-1.4195720707,-30.6174,5586935.69,-10.83,10.1155,0.11,6.983075004733,1.66,43.6023147638,0.14964625
871981,晶赛科技,2022-04-25 00:00:00,119905855.78,23.932733198,,14766148.57,34.16,,0.27,9.243571679605,2.97,22.7127631781,0.319422838338
836077,吉林碳谷,2022-04-25 00:00:00,580383118.05,159.3037407576,19.4117,166341301.13,152.15,22.5275,0.522,3.203318236563,17.74,40.2776590118,0.05097909023
835174,五新隧装,2022-04-25 00:00:00,142473203.1,-13.7916054947,-3.0491,27730101.11,-19.01,82.1371,0.31,6.288488158114,5.02,35.392264463,0.222965956364
688793,倍轻松,2022-04-25 00:00:00,247744027.72,15.2880872314,-34.1588,-9889836.0,-188.84,-138.2098,-0.16,10.476456285853,-1.52,53.9244346915,-1.162125086145
688707,振华新材,2022-04-25 00:00:00,2579080055.7,161.4006978538,30.8214,342439942.24,345.35,125.2131,0.7731,7.382258197882,11.05,19.045962128,-0.207164081414
688690,纳微科技,2022-04-25 00:00:00,140865673.22,111.6993799865,-14.2023,60923591.63,176.23,-16.3455,0.1523,2.685993512047,5.68,83.7277828331,-0.093579069805
688551,科威尔,2022-04-25 00:00:00,59369926.55,60.7793258708,-21.4783,7467786.48,-41.39,-3.4271,0.09,12.2339973815,0.77,47.1509826889,-0.193755859375
688259,创耀科技,2022-04-25 00:00:00,230375807.79,422.2517170747,-22.6555,25456076.86,1274.56,37.6421,0.35,18.06277656475,2.48,30.1152577892,0.148528420125
688246,嘉和美康,2022-04-25 00:00:00,98027811.38,33.9432486083,-63.3824,-27858515.6,-38.1236063581,-138.5769,-0.2,12.381264142137,-1.62,43.0163482142,-1.140304348421
688193,仁度生物,2022-04-25 00:00:00,93280166.18,7.4336963681,,16806634.77,-13.54,,0.56,23.9836575495,5.66,69.1415766086,0.1490319915
688102,斯瑞新材,2022-04-25 00:00:00,239062946.25,25.823002996,-4.9838,31253974.46,139.56,65.0584,0.0868,2.439440200245,5.19,16.7555412866,-0.194975782605
603085,天成自控,2022-04-25 00:00:00,431913775.43,15.48285046,-7.1624,13297691.29,-34.94,159.2503,0.04,2.837156634976,1.27,20.0686951287,0.132182673895
601789,宁波建工,2022-04-25 00:00:00,5970932649.97,-4.0285700732,-2.3119,102616901.79,20.01,-21.0125,0.0996,3.623036123365,2.84,6.1743822534,-0.608000259346
600999,招商证券,2022-04-25 00:00:00,3696270114.27,-38.0067488892,-51.661,1489516271.33,-42.99,-52.6208,0.15,11.339064645994,1.36,,2.443616272166
600872,中炬高新,2022-04-25 00:00:00,1346845594.05,6.6313020262,-20.9586,158435261.61,-9.46,-57.7774,0.2055,5.009452654579,4.05,32.3019116246,-0.02347606317
600759,ST洲际,2022-04-25 00:00:00,679804410.76,27.1685774872,0.9705,77699615.06,9664.0,110.1912,0.0343,1.918592901709,1.8,65.5116027582,0.096587613804
600645,中源协和,2022-04-25 00:00:00,394174107.03,7.4970947352,4.9639,35823760.85,-21.36,200.9046,0.08,7.310273668327,1.04,67.2050481083,0.064247855679
600491,龙元建设,2022-04-25 00:00:00,4916087679.35,-2.8957240414,11.9917,170502546.05,-9.53,172.3698,0.11,8.002787058558,1.4,17.3052927864,-0.705867023028
600380,健康元,2022-04-25 00:00:00,4657343538.89,12.3639959181,17.3123,460537813.53,25.52,43.9972,0.2411,6.315722490517,3.84,65.4093218774,0.45608065635
600246,万通发展,2022-04-25 00:00:00,66038081.92,-75.665257236,-58.1794,-36957204.56,-48.72,54.8984,-0.019,3.319920484771,-0.53,38.3879431427,-0.016241464801
301259,艾布鲁,2022-04-25 00:00:00,71909445.0,-3.02,,11372940.44,-13.77,,0.13,4.221309495667,3.07,33.6948707642,-1.253588708444
301182,凯旺科技,2022-04-25 00:00:00,104613128.65,-14.3636190987,-31.2981,9206195.32,28.89,-9.9135,0.0961,10.234767456954,0.94,21.1522748871,0.028285183941
301127,天源环保,2022-04-25 00:00:00,113474878.3,20.4358629829,-57.8017,19140938.06,-13.6,-65.4122,0.05,4.691614806054,1.0,31.4920088705,-0.240917539985
301110,青木股份,2022-04-25 00:00:00,174023997.73,-20.3014700337,,16028447.32,-42.74,,0.32,20.95606165507,3.67,39.0954176478,-0.189529146702
301106,骏成科技,2022-04-25 00:00:00,144404992.35,29.2186170955,-6.7012,21292703.06,10.96,24.234,0.32,14.890000678499,2.46,26.5766824093,0.084651728331
301101,明月镜片,2022-04-25 00:00:00,136199535.62,13.2618555888,-17.7776,22113773.37,70.01,-19.3965,0.1646,10.618208156979,1.56,54.0914176283,0.069877553159
301099,雅创电子,2022-04-25 00:00:00,459664016.0,52.9740902242,5.2072,32612347.55,253.32,-12.8652,0.41,10.932990510375,3.8,20.953950002,-1.119583444375
301086,鸿富瀚,2022-04-25 00:00:00,138489005.13,-4.4864316756,-32.4056,31598051.21,6.71,-14.6594,0.53,30.186861668333,1.76,40.0634444936,0.0914939205
301077,星华反光,2022-04-25 00:00:00,176686503.18,1.378901524,-18.5399,22636788.76,0.02,-23.4082,0.38,21.051191672833,1.81,26.0494845116,-0.145501340167
301058,中粮工科,2022-04-25 00:00:00,385793656.53,71.6190477145,-63.0271,28563006.05,57.53,-67.1548,0.06,3.51403803248,1.6,19.6998839389,-0.273140785303
301050,雷电微力,2022-04-25 00:00:00,225200359.13,-17.1235806474,12.7877,107085176.09,35.12,304.4344,1.11,22.457291546901,5.05,48.0633374024,8.57490993905
301026,浩通科技,2022-04-25 00:00:00,941432329.87,100.8591893747,46.1822,46345338.58,-34.75,60.766,0.4089,11.69657363905,3.56,6.0238030786,0.714748085943
301006,迈拓股份,2022-04-25 00:00:00,75316211.71,16.9744327727,-44.6018,30878591.86,36.56,-17.4758,0.2217,7.972423386488,2.82,57.3015125298,0.055495825316
301001,凯淳股份,2022-04-25 00:00:00,144529595.07,-17.4104893835,-49.06,-9289239.34,-164.61,-203.2591,-0.12,10.295364187625,-1.12,26.8681067301,0.260596333875
300975,商络电子,2022-04-25 00:00:00,1341865014.11,29.0445282509,-10.8092,69872780.52,25.04,42.8153,0.1664,3.786019934643,4.49,14.2996971612,0.087138298452
300973,立高食品,2022-04-25 00:00:00,629590842.95,8.8298011049,-26.4108,40020182.45,-45.29,-53.2124,0.2363,12.076691629739,2.0,33.0862899632,0.299063681764
300941,创识科技,2022-04-25 00:00:00,61759291.59,-23.1278163658,-63.1718,16792247.39,2.96,-69.0156,0.12,8.773993904469,1.41,43.5785966404,-0.482102509597
300931,通用电梯,2022-04-25 00:00:00,67361056.2,9.2099411139,-62.2063,-16913510.86,-410.02,-168.1231,-0.07,3.248897637562,-2.15,24.8145820344,-1.324927035553
300895,铜牛信息,2022-04-25 00:00:00,118521371.65,102.0011757123,140.6427,8942325.33,1.81,-0.2161,0.0768,10.071349157017,0.77,18.4595045226,-0.330718249894
300837,浙矿股份,2022-04-25 00:00:00,166307724.13,33.0871576171,11.0798,46596150.54,27.73,16.5327,0.47,11.1698096502,4.26,42.5195947271,-0.1603139012
300816,艾可蓝,2022-04-25 00:00:00,230173177.24,22.6036745874,-13.4272,13000390.56,-58.17,-3.3083,0.162,10.515971497683,1.55,23.160358687,-0.08517554621
300789,唐源电气,2022-04-25 00:00:00,55269320.72,11.0936430843,-58.5922,4213300.05,-31.29,-85.2357,0.0509,9.823120252946,0.52,46.6204679637,-0.572686132868
300780,德恩精工,2022-04-25 00:00:00,156511065.36,38.927311594,-13.1524,26687479.43,123.73,-1.2608,0.18,7.740441325424,2.38,33.220456292,0.09264693107
300762,上海瀚讯,2022-04-25 00:00:00,17428200.89,-72.4660557958,-95.0299,-20333764.79,-365.05,-113.2202,-0.0518,6.633215328551,-0.78,65.0896016267,-0.186396158021
300758,七彩化学,2022-04-25 00:00:00,323190536.41,4.5295445465,-21.7954,24650152.21,-48.77,-17.957,0.06,4.143153778433,1.42,32.0171780707,-0.152851793682
300738,奥飞数据,2022-04-25 00:00:00,269503685.22,-4.0517313985,-3.998,42264633.81,44.13,99.6167,0.1107,3.908838032983,2.68,31.6594640999,0.179659906726
300735,光弘科技,2022-04-25 00:00:00,1071839373.59,107.3626950082,-23.0681,46503141.7,107.17,-63.5076,0.061,5.781645975855,1.04,17.8112452504,0.750842323341
300670,大烨智能,2022-04-25 00:00:00,36708491.25,-39.108441999,-80.2821,-7478320.3,-271.64,-131.8924,-0.0236,3.000201195013,-0.78,23.5286835168,-0.057745264641
300668,杰恩设计,2022-04-25 00:00:00,55562963.82,-9.4857604086,-57.6936,-16074978.67,-605.4,-344.6766,-0.1393,5.602878473465,-2.67,13.1443093346,-0.248574197168
300644,南京聚隆,2022-04-25 00:00:00,409763527.26,9.1108526627,-20.1511,14138281.51,-6.28,1622.5387,0.1301,6.996855933406,1.88,11.9555522468,-0.286996875014
300643,万通智控,2022-04-25 00:00:00,267637989.35,15.1330022491,8.9313,33134762.19,46.14,8.8203,0.14,3.739274770913,3.93,29.8982594901,0.084292458391
300587,天铁股份,2022-04-25 00:00:00,384357346.97,4.1648635949,3.2506,115852371.35,52.23,636.5797,0.18,4.226808434434,4.49,58.3296699458,0.018930298214
300561,汇金科技,2022-04-25 00:00:00,40308881.91,3.3174721048,24.6787,5876122.52,-5.43,261.5938,0.02,2.031462994491,0.89,54.5336683341,-0.041920950596
300554,三超新材,2022-04-25 00:00:00,77294902.17,20.2113187766,26.8558,-5644434.34,-200.87,93.45,-0.0603,4.622776734865,-1.15,17.5556126071,-0.19673104686
300486,东杰智能,2022-04-25 00:00:00,227212580.46,17.0784611864,-54.7245,17350348.71,8.81,103.2438,0.0427,3.813184059632,1.11,24.5377435735,-0.048164633573
300482,万孚生物,2022-04-25 00:00:00,2625283985.42,276.8680230202,207.4355,903506781.16,481.32,12454.6145,2.05,9.353637690133,23.7,63.9062066827,-0.803402768813
300450,先导智能,2022-04-25 00:00:00,2925970017.68,142.4085042895,-28.4385,346360536.14,72.5,-40.3766,0.2215,6.283089361347,3.59,30.8021018983,-0.774599711117
300428,立中集团,2022-04-25 00:00:00,5537676751.54,29.124221965,0.1376,134255376.67,0.77,18.5608,0.22,8.448658487841,2.61,8.1615335903,-1.541599573384
300425,中建环能,2022-04-25 00:00:00,280398809.6,52.2245917207,-60.6439,24388406.45,-16.85,-68.5615,0.0361,3.001556797265,1.21,30.7594096327,0.012071222558
300413,芒果超媒,2022-04-25 00:00:00,3123969453.34,-22.0751950137,-16.1251,507478079.59,-34.39,278.4603,0.27,9.340715264127,2.95,35.5464876874,-0.392058768919
300389,艾比森,2022-04-25 00:00:00,492667889.98,34.4163936773,-46.8051,19455414.41,177.17,-78.1649,0.062,3.878061407347,1.59,29.7428930199,-0.238492637983
300308,中际旭创,2022-04-25 00:00:00,2088622649.99,41.91341577,-11.9957,217412603.4,63.38,-31.3883,0.27,14.664232833523,1.87,26.2810836257,1.125188384468
300248,新开普,2022-04-25 00:00:00,169528282.94,8.2472463358,-64.3927,-18026702.4,-138.56,-114.0168,-0.0375,3.989508623783,-0.86,53.4929405981,-0.284417520315
300221,银禧科技,2022-04-25 00:00:00,470914542.33,6.7968797876,-33.5416,-1363070.01,-104.85,-130.562,-0.0031,2.46123800583,-0.12,14.9947285468,0.361607976944
300172,中电环保,2022-04-25 00:00:00,294908319.69,85.7938438679,6.8817,24022937.91,13.27,-11.7927,0.0355,2.600458127736,1.37,18.8271752314,-0.034599789053
300076,GQY视讯,2022-04-25 00:00:00,16456517.49,-43.6800152294,-4.1491,-1239306.76,67.09,-163.2878,-0.0029,2.411735826604,-0.12,12.615745836,-0.004904019198
300030,阳普医疗,2022-04-25 00:00:00,179558042.65,-22.1248303821,-14.566,-37706527.24,-213.9,-143.0197,-0.12,3.112817586517,-3.84,41.7173544412,-0.063161196927
300012,华测检测,2022-04-25 00:00:00,907659635.64,19.1565677477,-31.1703,119849299.0,19.8,-37.7685,0.0714,2.760831348613,2.63,48.2352187052,-0.058246738803
003000,劲仔食品,2022-04-25 00:00:00,259446165.01,15.5307571578,-28.0191,20062043.69,-5.79,-4.123,0.05,2.249827266344,2.24,26.559835366,0.154888962847
002998,优彩资源,2022-04-25 00:00:00,427274896.33,33.8658617001,-21.0635,29835869.04,-23.61,49.0691,0.09,4.598983666495,2.01,12.0217720445,-0.575242591447
002984,森麒麟,2022-04-25 00:00:00,1447421402.81,21.1206071652,10.2799,233108091.53,2.66,29.1424,0.3588,9.948786765056,3.45,22.5308538555,0.112040636528
002917,金奥博,2022-04-25 00:00:00,210137200.63,48.2785304823,-28.5641,-165159.06,-101.41,97.2016,-0.0005,4.186622798349,-0.01,21.562599042,-0.098301559991
002915,中欣氟材,2022-04-25 00:00:00,395203445.84,9.2648380622,4.5432,42086278.18,10.38,16.4956,0.1799,6.984299910024,2.62,21.8110854567,-0.048455476873
002892,科力尔,2022-04-25 00:00:00,294955615.35,2.6797620625,-22.0264,15947588.66,-24.14,-22.9654,0.0709,5.646689022328,1.26,17.6671693021,0.130746821872
002627,三峡旅游,2022-04-25 00:00:00,515368801.44,-16.5519703134,-6.7658,14239714.93,8.06,-63.4789,0.0193,4.255996507717,0.45,11.8347127299,0.382140422828
002449,国星光电,2022-04-25 00:00:00,722049554.97,-10.2755766762,-24.6943,21047193.14,-42.91,-15.7152,0.034,6.089141614458,0.56,10.18908365,-0.022275653525
001308,康冠科技,2022-04-25 00:00:00,2728621931.64,22.123047118,,228065617.1,91.55,,0.57,12.203683913463,5.02,18.6029000458,-0.382431848765
001288,运机集团,2022-04-25 00:00:00,143903304.41,36.2976534079,-61.8178,21114987.36,14.53,-41.0584,0.13,11.193794190875,1.19,23.210135394,-0.270555022938
001234,泰慕士,2022-04-25 00:00:00,213189551.37,-1.1945781025,-1.0474,26062004.6,17.18,48.8674,0.24,8.305927040679,5.32,23.8107968302,0.125924605805
000899,赣能股份,2022-04-25 00:00:00,742382584.11,25.526028838,7.8585,-1014962.63,-103.75,99.5763,-0.001,4.764614300135,-0.02,4.2888796156,0.041998804083
688600,皖仪科技,2022-04-23 00:00:00,114672238.35,73.2301684473,-47.0558,-9182015.27,23.8376558588,-121.7387,-0.07,6.353044456652,-1.08,48.6279390046,-0.415357245463
688589,力合微,2022-04-23 00:00:00,97371399.16,138.2976213801,-39.3055,13475172.22,950.61,-45.4129,0.13,7.6217765224,1.79,41.0506066102,-0.3393453258
688513,苑东生物,2022-04-23 00:00:00,268954445.02,21.5624221938,7.7976,53801911.59,24.28,16.0732,0.45,19.533997406862,2.32,83.0096068252,0.310004203764
688396,华润微,2022-04-23 00:00:00,2514052171.16,22.9442536516,8.2852,619376369.86,54.88,6.0118,0.4692,13.569324313931,3.5191,36.5117605386,0.783011458435
688368,晶丰明源,2022-04-23 00:00:00,301841864.23,-25.9310194101,-36.8171,-11479192.95,-116.6,-111.0413,-0.19,31.282029495367,-0.6,29.7700057708,-4.735278415569
688335,复洁环保,2022-04-23 00:00:00,108243123.21,33.056883849,-20.2142,18107591.1,17.88,-39.1502,0.25,15.772476528618,1.6,32.3535358381,0.594950174092
688313,仕佳光子,2022-04-23 00:00:00,195706169.91,19.3033938622,-22.5721,22846073.74,266.38,-2.8301,0.0498,2.671991233466,1.88,28.2210471982,0.050234172155
688311,盟升电子,2022-04-23 00:00:00,12440757.23,-37.5118738798,-94.8447,-12426784.62,-1455.393278806,-114.9345,-0.11,15.10596155542,-0.69,54.8642768588,-1.116867026075
688228,开普云,2022-04-23 00:00:00,50664376.2,62.7136030135,-82.4808,-4644992.07,-202.1034317415,-109.5266,-0.07,18.056188556701,-0.38,48.8241626865,-0.912825224061
688196,卓越新能,2022-04-23 00:00:00,977270412.58,142.5847069204,-11.3156,100093359.16,74.59,-30.7882,0.83,21.418084888,3.97,9.9444830662,0.101766290333
688109,品茗股份,2022-04-23 00:00:00,67969817.86,-7.0917516258,-61.9195,-25180955.77,-288.08,-185.5044,-0.46,16.313678768529,-2.81,77.839428037,-1.458520321477
688023,安恒信息,2022-04-23 00:00:00,233456645.53,26.8991223028,-75.5477,-190153052.03,-50.7590125967,-167.4229,-2.42,36.984956311785,-6.35,51.3520143485,-5.378287641672
605399,晨光新材,2022-04-23 00:00:00,532095519.38,98.6296633997,-12.4071,190027032.6,203.04,-19.8711,1.03,9.880315486067,10.99,45.9623030758,1.002676039608
605122,四方新材,2022-04-23 00:00:00,307505106.93,38.2377804815,-44.9074,31053068.55,-22.88,8.1251,0.18,13.591911498892,1.33,18.2720253595,0.156806957483
603909,建发合诚,2022-04-23 00:00:00,160311620.32,-14.8583200612,-50.9884,6050683.12,-41.21,-63.4927,0.0302,4.424995237031,0.68,26.4397645444,-0.255975458288
603829,洛凯股份,2022-04-23 00:00:00,265169237.09,14.4640092382,-35.9184,26242.1,-99.78,-99.8854,0.0,4.932632589875,,18.0384764179,-0.3639306025
603822,嘉澳环保,2022-04-23 00:00:00,516622293.8,62.0895949798,-22.5475,28097973.53,33.82,-7.8902,0.383,12.197399430389,3.06,12.5977079098,-0.2957757879
603758,秦安股份,2022-04-23 00:00:00,342758816.48,9.6790590327,-14.4269,40789417.26,56.41,241.7222,0.1,6.135578492872,1.53,22.8993434731,0.333472609976
603703,盛洋科技,2022-04-23 00:00:00,202323673.78,-16.4756155456,-14.7688,5204948.65,-49.7,193.8301,0.02,2.828946734168,0.63,23.1979266406,0.079308267372
603606,东方电缆,2022-04-23 00:00:00,1816070541.74,25.5990930791,-15.8815,278336008.5,0.16,22.4373,0.4,7.558953138459,5.5,27.1392767083,-1.227387231399
603595,东尼电子,2022-04-23 00:00:00,385603287.38,60.6913473932,-8.3547,18483005.57,42.3,205.499,0.08,6.958823985439,1.15,19.8608338975,0.230109634809
603590,康辰药业,2022-04-23 00:00:00,156191778.75,-25.9948609201,-26.7328,46436981.84,-27.89,331.2442,0.3,18.236749634875,1.6,86.3887943462,0.357437874812
603486,科沃斯,2022-04-23 00:00:00,3201234663.46,43.8987732963,-33.8824,423647618.12,27.2,-37.6802,0.75,9.557580614626,7.98,49.5264970387,0.372362226061
603444,吉比特,2022-04-23 00:00:00,1229231606.63,9.9764008148,8.4179,349652771.04,-4.27,32.9509,4.87,68.711330137213,7.35,90.6299982348,4.562810955382
603416,信捷电气,2022-04-23 00:00:00,321316489.59,4.232787305,-2.3879,74792785.3,-15.62,1.6477,0.53,13.167285475455,4.12,39.834748115,0.147019269849
603357,设计总院,2022-04-23 00:00:00,529422167.52,17.1029199408,-30.9869,111410647.31,12.0,49.0106,0.25,6.590403534213,3.79,39.2605337048,-0.308090602987
603337,杰克股份,2022-04-23 00:00:00,1820892497.69,3.9126982758,28.3259,190528301.79,37.43,46.7229,0.43,7.761574056608,5.67,26.168201145,-0.762139171319
603169,兰石重装,2022-04-23 00:00:00,906662478.26,12.1289007002,-30.3005,27833938.83,24.35,12.8727,0.0213,2.289948981078,0.94,12.8895897881,0.046834893562
603156,养元饮品,2022-04-23 00:00:00,2048198838.16,-8.4240035339,8.1357,523641214.93,-29.1,9.0085,0.4138,10.237660498188,4.12,48.253081105,-0.75645201248
603132,金徽股份,2022-04-23 00:00:00,280679861.1,-10.1065333851,,111642920.34,-8.75,,0.12,3.381592302393,4.27,71.3236234782,0.141050958272
603008,喜临门,2022-04-23 00:00:00,1404607863.54,12.3526316845,-48.5332,53920500.45,-36.18,-70.8526,0.14,8.382613119103,1.67,34.2608850165,-1.423213210446
601965,中国汽研,2022-04-23 00:00:00,561142114.93,-33.1768275167,-54.8781,129893894.05,9.94,-33.6359,0.13,5.672781594161,2.4,45.1845584985,-0.174831517625
601918,新集能源,2022-04-23 00:00:00,2880148517.89,4.5259968848,-27.8083,527951406.12,7.46,-14.3141,0.204,3.906395818257,5.36,44.2599362027,0.334951658008
601888,中国中免,2022-04-23 00:00:00,16782285504.31,-7.4516297762,-7.6716,2563490485.1,-9.99,120.4705,1.3129,16.433506977606,8.31,34.0035500758,-0.631637151569
601699,潞安环能,2022-04-23 00:00:00,13855493194.51,78.6289424401,-2.5714,2465702850.66,55.36,179.3111,0.82,12.61583917231,6.87,42.8558258567,0.714998427584
601633,长城汽车,2022-04-23 00:00:00,33619299404.63,8.04,-26.2854,1633906526.09,-0.34,-8.2672,0.18,6.983376769654,2.58,17.1804878649,-1.242156827499
601399,国机重装,2022-04-23 00:00:00,2082593289.16,1.2526455842,-30.1214,78118788.94,8.68,-19.5417,0.0107,1.777082327344,0.59,11.1637926027,-0.127606043034
601128,常熟银行,2022-04-23 00:00:00,2127578000.0,19.3407360207,5.2203,659078000.0,23.38,24.9162,0.24,7.519003028224,3.26,,3.174622540585
600960,渤海汽车,2022-04-23 00:00:00,1051157443.68,-13.745891421,8.1247,-20250134.71,-542.64,67.3065,-0.0213,5.005781924699,-0.4,11.5284553526,-0.127419598846
600888,新疆众和,2022-04-23 00:00:00,2116445418.54,16.7323453801,3.1634,379549126.76,162.04,44.5326,0.3064,5.394452772756,5.3806,18.0114825263,0.24422048981
600862,中航高科,2022-04-23 00:00:00,1155421240.67,16.6404793739,20.6813,291068005.06,22.74,1164.9757,0.209,3.679853809755,5.8,37.3491357991,-0.004460823254
600833,第一医药,2022-04-23 00:00:00,391426974.4,18.4637543237,-2.5393,6258328.5,-37.74,-53.4808,0.0281,3.701521778023,0.78,15.9582350286,-0.218128521016
600805,悦达投资,2022-04-23 00:00:00,851477746.75,-6.3868599659,-18.7564,83656680.9,130.8734327582,133.2792,0.1,5.00293428272,1.98,7.7998426422,-0.179539686256
600779,水井坊,2022-04-23 00:00:00,1414968711.47,14.1019532207,17.0699,362623103.41,-13.54,82.5166,0.7436,6.042844039244,13.03,84.9223961667,0.806546321619
600773,西藏城投,2022-04-23 00:00:00,562042253.69,16.1925199641,-42.2209,27355009.79,6.49,-15.9912,0.033,4.526239837613,0.74,32.8894689743,0.710092318707
600750,江中药业,2022-04-23 00:00:00,930726704.79,37.3818749069,-0.578,183697243.65,15.28,241.0888,0.29,6.645605304063,4.49,68.2796260438,-0.03104669381
600746,江苏索普,2022-04-23 00:00:00,2072792082.97,23.4404306018,-3.449,407578365.54,-25.3,62.1512,0.349,5.616404607463,6.42,28.8423293234,0.303187864002
600729,重庆百货,2022-04-23 00:00:00,5271384425.66,-19.0371324866,10.566,413627284.97,-5.03,199.9561,1.04,15.276126122632,6.89,27.4222767543,2.523490310156
600666,*ST瑞德,2022-04-23 00:00:00,139829582.04,0.6969946558,-43.4195,-71768445.44,-47.9480373634,77.9031,-0.06,-0.312171057118,,6.4352990181,0.01368787026
600596,新安股份,2022-04-23 00:00:00,6502321451.47,70.8596789174,14.874,1225431747.81,336.71,16.3278,1.4974,12.431291130429,12.82,27.9795245067,0.764817010204
600594,益佰制药,2022-04-23 00:00:00,687874165.98,-16.6019529806,-7.1644,50549194.35,-28.79,194.752,0.064,4.487525396166,1.433,73.0677868537,0.066441682066
600592,龙溪股份,2022-04-23 00:00:00,434773196.67,20.8182914204,32.7603,-16407536.28,-168.37,-112.655,-0.0411,5.683176631751,-0.72,30.928359202,-0.095958525872
600566,济川药业,2022-04-23 00:00:00,2173660458.16,13.4314775662,-2.151,581188981.63,32.36,29.9605,0.654,10.804453845817,6.17,84.1968156724,1.132540633921
600563,法拉电子,2022-04-23 00:00:00,840129840.25,44.6952872648,6.3884,204392674.38,23.55,-26.795,0.908,16.168154911511,5.77,37.8103468085,0.732283596889
600436,片仔癀,2022-04-23 00:00:00,2348142791.88,17.3003387218,22.9457,689289146.57,21.93,64.1197,1.14,17.123444520586,6.88,49.0525883129,0.838818590572
600365,ST通葡,2022-04-23 00:00:00,238773121.36,4.0145344007,7.6845,-3985956.89,-763.32,-117.7363,-0.01,0.902322565675,-1.1,15.2255045639,-0.11460796365
600306,ST商城,2022-04-23 00:00:00,36038500.29,-0.2968446085,-16.7561,-14538877.01,15.384088829,69.2769,-0.06,0.137139305043,-37.25,57.6705345193,-0.024811836444
600276,恒瑞医药,2022-04-23 00:00:00,5478539090.55,-20.9338189031,-3.9957,1236949171.02,-17.35,282.9368,0.19,5.681565646584,3.47,84.388267,0.023210018622
600251,冠农股份,2022-04-23 00:00:00,1447633307.3,-18.79245816,1515.7334,220168331.41,171.63,207.3931,0.2817,3.811887974633,7.49,0.0201227188,0.760746108689
600237,铜峰电子,2022-04-23 00:00:00,249516966.49,0.3367988351,-2.8111,21022359.36,24.36,19.3362,0.0373,2.075335074917,1.81,24.4232940779,-0.056059216446
